"WORD_ID";"SPELLING";"PART_OF_SPEECH_01_ID";"PART_OF_SPEECH_02_ID";"PART_OF_SPEECH_03_ID";"PART_OF_SPEECH_04_ID";"PART_OF_SPEECH_05_ID";"PRONUNCIATION"
"03301";"seng";"12";;;;;"seŋ"
"03302";"sengetøy";"29";;;;;"seŋetøy"
"03303";"senke";;;;;;
"03304";"sent";"07";;;;;"se:nt"
"03305";"senter";;;;;;"senter"
"03306";"Senterpartiet";;;;;;
"03307";"sentral";"20";;;;;"sen'tra:l"
"03308";"sentral (2)";"01";;;;;"sen'tra:l"
"03309";"sentrum";"29";;;;;"sentrum"
"03310";"september";"34";;;;;"sep'tember"
"03311";"ser";;;;;;
"03312";"serbia";"15";;;;;
"03313";"serie";"20";;;;;"se:rie"
"03314";"seriøs";"01";;;;;"seriø:s"
"03315";"sertifikat";"27";;;;;"sertifi'ka:t"
"03316";"servere";"36";;;;;
"03317";"ses";"39";;;;;
"03318";"sesong";;;;;;
"03319";"sete";"26";;;;;"se:te"
"03320";"setning";"12";"20";;;;"setniŋ"
"03321";"sette";"39";;;;;"sete"
"03322";"sette opp";;;;;;
"03323";"sette på";;;;;;
"03324";"sette seg";"39";;;;;
"03325";"sex";"20";;;;;"seks"
"03326";"sfo";;;;;;
"03327";"si";"39";;;;;"si:"
"03328";"side";"12";"20";;;;"si:de"
"03329";"siden";"07";;;;;"si:den"
"03330";"siffer";"29";;;;;"sif(e)r"
"03331";"sigarett";;;;;;
"03332";"sige";"39";;;;;"si:ge"
"03333";"signal";;;;;;
"03334";"signere";"36";;;;;"siŋne:re"
"03335";"sikker";"08";;;;;"sik(e)r"
"03336";"sikkerhet";;;;;;
"03337";"sikre";"35";;;;;"sikre"
"03338";"sikre seg";"35";;;;;"sikre"
"03339";"sikring";"12";"20";;;;"sikriŋ"
"03340";"sikring (2)";"20";;;;;"sikriŋ"
"03341";"sikt";;;;;;
"03342";"sikte";;;;;;
"03343";"sin";;;;;;"sin"
"03344";"sine";;;;;;"si:ne"
"03345";"singelliste";;;;;;
"03346";"sinne";"26";;;;;"sine"
"03347";"sint";"02";;;;;"sint"
"03348";"sist";"02";;;;;"sist"
"03349";"sist (2)";"07";;;;;"sist"
"03350";"sitt";;;;;;
"03351";"sitte";"39";;;;;
"03352";"sitte oppe";;;;;;
"03353";"sitte på";"39";;;;;
"03354";"situasjon";"20";;;;;"situa'sjo:n"
"03355";"siv";"25";;;;;"si:v"
"03356";"sivbåt";;;;;;
"03357";"sivil";"01";;;;;"sivi:l"
"03358";"sivilstand";"20";;;;;"si'vi:lstan"
"03359";"sjakk";;;;;;
"03360";"sjanse";;;;;;"ʃaŋse / 'ʃanse"
"03361";"sjark";;;;;;
"03362";"sjef";"20";;;;;"ʃe:f"
"03363";"sjekke";"35";;;;;"ʃeke"
"03364";"sjekke opp";"35";;;;;"ʃeke åp"
"03365";"sjel";;;;;;
"03366";"sjelden";"05";;;;;
"03367";"sjelden (2)";"07";;;;;
"03368";"sjenert";"02";;;;;"ʃe'ne:rt"
"03369";"sjokk";;;;;;
"03370";"sjokolade";"20";;;;;
"03371";"sjokoladekake";;;;;;
"03372";"sjokoladepudding";;;;;;
"03373";"sju";"09";;;;;"ʃu:"
"03374";"sjø";;;;;;
"03375";"sjøfarer";;;;;;
"03376";"sjøl";;;;;;
"03377";"sjåfør";"20";;;;;"ʃåfø:r"
"03378";"skade";"20";;;;;"ska:de"
"03379";"skade (2)";"35";"37";;;;"ska:de"
"03380";"skadefro";;;;;;
"03381";"skadet";;;;;;
"03382";"skaffe";"35";;;;;"skafe"
"03383";"skal";;;;;;
"03384";"skap";"25";;;;;"ska:p"
"03385";"skape";"36";;;;;"ska:pe"
"03386";"skatt";"20";;;;;"skat"
"03387";"skau";"20";;;;;"skau"
"03388";"skeiv";"01";;;;;"ʃeiv"
"03389";"skeptisk";"02";;;;;"skeptisk"
"03390";"ski";;;;;;"ʃi:"
"03391";"skift";"25";;;;;"ʃift"
"03392";"skifte";"35";;;;;"ʃifte"
"03393";"skikkelig";;;;;;"ʃikeli"
"03394";"skille";"39";;;;;"ʃile"
"03395";"skilt";"35";;;;;"ʃilt"
"03396";"skilt (2)";"27";;;;;"ʃilt"
"03397";"skinke";"12";"20";;;;
"03398";"skinn";;;;;;
"03399";"skinne";"12";"20";;;;"ʃine"
"03400";"skinne (2)";"39";;;;;"ʃine"
"03401";"skinnvare";;;;;;
"03402";"skip";;;;;;"ʃi:p"
"03403";"skipsfart";;;;;;
"03404";"skisko";;;;;;
"03405";"skiskyting";;;;;;
"03406";"skistav";;;;;;
"03407";"skite";"39";;;;;"ʃi:te"
"03408";"skitten";"08";;;;;"ʃit(e)n"
"03409";"skitur";;;;;;
"03410";"skive";"12";"20";;;;"ʃi:ve"
"03411";"skje";"38";;;;;"ʃe:"
"03412";"skjev";"01";;;;;"ʃe:v"
"03413";"skjebne";;;;;;"ʃe:bne"
"03414";"skjegg";"25";;;;;"ʃeg"
"03415";"skjelle";"39";;;;;"ʃelte"
"03416";"skjelne";"35";;;;;"ʃelne"
"03417";"skjelve";"39";;;;;"ʃelve"
"03418";"skjema";"29";;;;;"ʃe:ma"
"03419";"skjenne";"39";;;;;"ʃene"
"03420";"skjerf";"25";;;;;"ʃærf"
"03421";"skjerm";"20";;;;;"ʃærm"
"03422";"skjerme";"35";;;;;"ʃærme"
"03423";"skjerpe";"35";;;;;"ʃærpe"
"03424";"skjerpe seg";"35";;;;;"ʃærpe sæi"
"03425";"skjorte";"12";"20";;;;"ʃorte"
"03426";"skjule";"36";;;;;"ʃu:le"
"03427";"skjære";"39";;;;;"ʃæ:re"
"03428";"skjærtorsdag";;;;;;
"03429";"skjønne";"39";;;;;"ʃøne"
"03430";"skjørt";"27";;;;;"ʃørt"
"03431";"skli";"39";;;;;"skli:"
"03432";"sko";"23";;;;;"sko:"
"03433";"skog";"20";;;;;"sko:g"
"03434";"skole";"20";;;;;
"03435";"skolefritidsordning";;;;;;
"03436";"skolekjøkken";;;;;;
"03437";"skoletannlege";;;;;;
"03438";"skoletid";;;;;;
"03439";"skotte";;;;;;
"03440";"skrap";"25";;;;;"skra:p"
"03441";"skrape";"12";"20";;;;"skra:pe"
"03442";"skrape (2)";"12";"20";;;;"skra:pe"
"03443";"skrape (3)";"35";"36";;;;"skra:pe"
"03444";"skredder";;;;;;
"03445";"skrelle";"39";;;;;"skrele"
"03446";"skremme";;;;;;
"03447";"skremmende";;;;;;
"03448";"skremt";;;;;;
"03449";"skride";"39";;;;;"skri:de"
"03450";"skriftlig";;;;;;
"03451";"skriftspråk";;;;;;
"03452";"skrike";"39";;;;;"skri:ke"
"03453";"skritt";;;;;;
"03454";"skrive";"39";;;;;
"03455";"skrive under";"39";;;;;
"03456";"skrive ut";"39";;;;;
"03457";"skrivebord";;;;;;
"03458";"skru";;;;;;
"03459";"skru ned";;;;;;
"03460";"skryte";"39";;;;;"skry:te"
"03461";"skråne";;;;;;
"03462";"skudd";;;;;;
"03463";"skuffet";;;;;;
"03464";"skulder";;;;;;
"03465";"skulle";"39";;;;;"skule"
"03466";"skummel";"08";;;;;"skum(e)l"
"03467";"skumpe";;;;;;
"03468";"skvette";"39";;;;;"skvete"
"03469";"skvette (2)";"35";;;;;"skvete"
"03470";"sky";"12";"20";;;;"ʃy:"
"03471";"skyld";;;;;;
"03472";"skylde";;;;;;
"03473";"skyldig";;;;;;
"03474";"skylle";"39";;;;;
"03475";"skynde";"39";;;;;
"03476";"skynde seg";;;;;;
"03477";"skyte";"39";;;;;"ʃy:te"
"03478";"skyve";"39";;;;;"ʃy:ve"
"03479";"skøyte";"12";"20";;;;
"03480";"skøyte (2)";"35";;;;;
"03481";"skål";"12";"20";;;;"skå:l"
"03482";"skåle";"36";;;;;"skå:le"
"03483";"slag";"25";;;;;"sla:g"
"03484";"slag (2)";"25";;;;;"sla:g"
"03485";"slags";"03";;;;;"slags"
"03486";"slalåm";"20";;;;;"sla:låm"
"03487";"slanke";"35";;;;;
"03488";"slanke seg";;;;;;
"03489";"slapp";;;;;;
"03490";"slappe";;;;;;
"03491";"slappe av";"35";;;;;
"03492";"slektning";"20";;;;;"slektniŋ"
"03493";"slem";"08";;;;;"slem"
"03494";"slenge";"39";;;;;"sleŋe"
"03495";"slenge (2)";"36";;;;;"sleŋe"
"03496";"slett";;;;;;
"03497";"slette";;;;;;
"03498";"slette (2)";;;;;;
"03499";"slik";"09";;;;;"sli:k"
"03500";"slik (2)";"07";;;;;"sli:k"
"03501";"slikke";;;;;;
"03502";"slipe";;;;;;
"03503";"slippe";"39";;;;;"slipe"
"03504";"slips";"25";;;;;"slips"
"03505";"slite";"39";;;;;"sli:te"
"03506";"sliten";"05";;;;;"sli:ten"
"03507";"slitsom";"08";;;;;"sli:tsom"
"03508";"slott";;;;;;
"03509";"slottet";;;;;;
"03510";"slukke";;;;;;
"03511";"slutt";"20";;;;;"slut"
"03512";"slutte";"35";;;;;
"03513";"slå";"39";;;;;"slå:"
"03514";"slå igjennom";;;;;;
"03515";"slå leir";;;;;;
"03516";"slå på";;;;;;
"03517";"slåss";"39";;;;;
"03518";"smak";;;;;;
"03519";"smake";"36";;;;;"sma:ke"
"03520";"smake til";;;;;;
"03521";"smal";"01";;;;;"sma:l"
"03522";"smelle";"39";;;;;"smele"
"03523";"smelle (2)";"39";;;;;"smele"
"03524";"smelte";;;;;;
"03525";"smerte";"20";;;;;"smærte"
"03526";"smerte (2)";"35";;;;;"smærte"
"03527";"smertestillende";;;;;;
"03528";"smette";"39";;;;;
"03529";"smil";;;;;;
"03530";"smile";"36";;;;;
"03531";"smitte";"20";;;;;"smite"
"03532";"smitte (2)";"35";;;;;"smite"
"03533";"smittsom";"08";;;;;"smitsom"
"03534";"sms";"23";;;;;"esemes"
"03535";"smyge";"39";;;;;"smy:ge"
"03536";"smykke seg";;;;;;
"03537";"smør";"25";;;;;
"03538";"smørbrød";"25";;;;;"smørbrø"
"03539";"smøre";"39";;;;;
"03540";"små";;;;;;
"03541";"snakk";;;;;;
"03542";"snakke";"35";;;;;
"03543";"snakkes";"39";;;;;
"03544";"snart";"07";;;;;"sna:rt"
"03545";"snegle";;;;;;
"03546";"snekker";"21";;;;;"snek(e)r"
"03547";"snekre";;;;;;
"03548";"snike";"39";;;;;"sni:ke"
"03549";"snill";"08";;;;;"snil"
"03550";"snitt";"25";;;;;"snit"
"03551";"snitt (2)";"23";;;;;"snit"
"03552";"snop";;;;;;
"03553";"snorke";"35";;;;;
"03554";"snu";"38";;;;;
"03555";"snuble";;;;;;
"03556";"snuse";;;;;;
"03557";"snyte";"39";;;;;"sny:te"
"03558";"snø";"38";;;;;
"03559";"snø (2)";"20";;;;;
"03560";"sofa";"18";;;;;
"03561";"sokk";;;;;;
"03562";"sokkelleilighet";;;;;;
"03563";"sol";"12";"20";;;;"so:l"
"03564";"solbrent";"02";;;;;"so:lbrent"
"03565";"soldat";;;;;;
"03566";"sole";"35";"36";;;;
"03567";"sole seg";;;;;;
"03568";"solid";;;;;;
"03569";"solverv";"25";;;;;"so:lværv"
"03570";"som";"32";;;;;"som"
"03571";"sommer";"22";;;;;"såmer"
"03572";"sort";;;;;;
"03573";"sortere";;;;;;
"03574";"sosial";;;;;;
"03575";"sosialkomité";;;;;;
"03576";"sove";"39";;;;;"så:ve"
"03577";"sovepose";;;;;;
"03578";"soverom";"24";;;;;"så:verom"
"03579";"sovesofa";;;;;;
"03580";"sovne";"35";;;;;
"03581";"spa";;;;;;
"03582";"spandere";"36";;;;;
"03583";"Spania";;;;;;
"03584";"spansk";"20";;;;;
"03585";"spansk (2)";"02";;;;;
"03586";"spare";"36";;;;;
"03587";"sparke";"35";;;;;
"03588";"spasere";;;;;;
"03589";"spe";;;;;;
"03590";"speil";"25";;;;;"spæil"
"03591";"speile";"35";"36";;;;
"03592";"speile seg";;;;;;
"03593";"spennende";"03";;;;;"spenene"
"03594";"spent";;;;;;
"03595";"sperre";"35";;;;;"spære"
"03596";"sperre (2)";"12";"20";;;;"spære"
"03597";"sperre inne";"35";;;;;"spære 'ine"
"03598";"spesialist";;;;;;
"03599";"spesiell";"08";;;;;"spesi'el"
"03600";"spiker";"22";;;;;"sp'i:ker"
"03601";"spikke";;;;;;
"03602";"spikre";;;;;;
"03603";"spill";;;;;;
"03604";"spille";"39";;;;;
"03605";"spille (2)";"39";;;;;
"03606";"spille inn";"39";;;;;
"03607";"spiller";;;;;;
"03608";"spinne";"39";;;;;"spine"
"03609";"spise";"36";;;;;"spi:se"
"03610";"spisebord";;;;;;
"03611";"spiss";"01";;;;;"spis"
"03612";"spiss (2)";"20";;;;;"spis"
"03613";"spisse";"35";;;;;"spise"
"03614";"spisse seg til";"35";;;;;"spise sæi til"
"03615";"spor";;;;;;
"03616";"spore opp";;;;;;
"03617";"sport";"20";;;;;"sport"
"03618";"sportsarrangement";;;;;;
"03619";"sporty";;;;;;
"03620";"spray";"27";;;;;"spræi"
"03621";"spre";;;;;;
"03622";"sprekke";"39";;;;;"spreke"
"03623";"sprette";"39";;;;;
"03624";"springe";"39";;;;;"spriŋe"
"03625";"sprute";;;;;;
"03626";"sprø";;;;;;
"03627";"språk";;;;;;
"03628";"språkkunnskap";;;;;;
"03629";"spøke";"36";;;;;
"03630";"spørre";"39";;;;;"spøre"
"03631";"spørreord";"25";;;;;"spøreo:r"
"03632";"spørsmål";"25";;;;;"spøsjmå:l"
"03633";"spå";;;;;;
"03634";"sta";"08";;;;;"sta:"
"03635";"stadig";"02";;;;;"sta:di"
"03636";"stadig (2)";"07";;;;;"sta:di"
"03637";"stadion";;;;;;
"03638";"stakkar";;;;;;"stakar"
"03639";"stakkars";"03";;;;;"stakars"
"03640";"stand";"20";;;;;"stan"
"03641";"standard";;;;;;
"03642";"stanse";;;;;;
"03643";"start";;;;;;
"03644";"starte";"35";;;;;
"03645";"stasjon";"20";;;;;"sta'ʃo:n"
"03646";"stat";;;;;;
"03647";"statlig";"02";;;;;"sta:tli"
"03648";"Statoil";;;;;;
"03649";"statsborger";"21";;;;;"sta:tsbårger"
"03650";"statsborgerskap";"25";;;;;"sta:tsbårgerska:p"
"03651";"statsbudsjett";;;;;;
"03652";"statsminister";;;;;;
"03653";"statsråd";;;;;;
"03654";"statssekretær";;;;;;
"03655";"status";"20";;;;;"sta:tus"
"03656";"stav";"20";;;;;"sta:v"
"03657";"stavanger";"15";;;;;
"03658";"stave";"35";;;;;
"03659";"sted";"29";;;;;
"03660";"steg";;;;;;
"03661";"stein";;;;;;"stæin"
"03662";"steine";;;;;;
"03663";"steke";"36";;;;;
"03664";"stelle";"39";;;;;
"03665";"stemme";"20";;;;;"steme"
"03666";"stemme (2)";"39";;;;;"steme"
"03667";"stemmerett";;;;;;
"03668";"stemning";;;;;;
"03669";"stemple";;;;;;
"03670";"stenge";"36";;;;;"steŋe"
"03671";"stengt";;;;;;
"03672";"sterk";"01";;;;;"sterk"
"03673";"stige";"39";;;;;"sti:ge"
"03674";"stige (2)";"20";;;;;"sti:ge"
"03675";"stige frem";;;;;;
"03676";"stikk";;;;;;
"03677";"stikke";"39";;;;;"stike"
"03678";"stil";"20";;;;;"sti:l"
"03679";"stilig";"02";;;;;"sti:li"
"03680";"stilisert";;;;;;
"03681";"stillas";;;;;;
"03682";"stille";"39";;;;;"stile"
"03683";"stille (2)";"08";;;;;"stile"
"03684";"stille opp";"39";;;;;"stile"
"03685";"stilling";;;;;;
"03686";"stirre";"35";;;;;
"03687";"stiv";"01";;;;;"sti:v"
"03688";"stjele";"39";;;;;"stje:le"
"03689";"stoff";;;;;;
"03690";"stol";"20";;;;;"sto:l"
"03691";"stole";"36";;;;;
"03692";"stolt";;;;;;
"03693";"stopp";"23";"25";;;;"ståp"
"03694";"stoppe";"35";;;;;
"03695";"stor";"01";;;;;
"03696";"storbritannia";"15";;;;;
"03697";"storbyferie";;;;;;
"03698";"Stortinget";;;;;;
"03699";"straff";;;;;;
"03700";"straffbar";;;;;;
"03701";"straffe";;;;;;
"03702";"straks";"07";;;;;"straks"
"03703";"straks (2)";"17";;;;;"straks"
"03704";"strand";;;;;;
"03705";"strande";;;;;;
"03706";"strategi";;;;;;
"03707";"streik";;;;;;
"03708";"strekke";"39";;;;;"streke"
"03709";"strekke seg";;;;;;
"03710";"stresse";"35";;;;;"strese"
"03711";"streve";"39";;;;;
"03712";"strid";;;;;;
"03713";"strikke";"35";;;;;
"03714";"strukturert";;;;;;
"03715";"stryke";"39";;;;;"stry:ke"
"03716";"strø";;;;;;
"03717";"strøk";"25";;;;;"strø:k"
"03718";"strøm";;;;;;
"03719";"strømme";"35";"39";;;;
"03720";"stråle";;;;;;
"03721";"student";"20";;;;;"stu'dent"
"03722";"studere";"36";;;;;
"03723";"studieforberedende";;;;;;
"03724";"studiekompetanse";;;;;;
"03725";"studieretning";"12";"20";;;;"stu:dieretniŋ"
"03726";"studietid";;;;;;
"03727";"studio";"27";;;;;"stu:dio"
"03728";"stue";"12";"20";;;;
"03729";"stue (2)";"35";;;;;
"03730";"stund";"12";"20";;;;"stun"
"03731";"stupe";"36";;;;;
"03732";"stygg";"08";;;;;
"03733";"stykke";;;;;;
"03734";"styrbord";;;;;;
"03735";"styre";"36";;;;;
"03736";"styreformann";;;;;;
"03737";"styrke";;;;;;
"03738";"stødig";;;;;;
"03739";"støl";"01";;;;;"stø:l"
"03740";"stønad";"20";;;;;"stø:nad"
"03741";"større";;;;;;
"03742";"størrelse";"20";;;;;"størelse"
"03743";"størst";;;;;;
"03744";"støtte";;;;;;
"03745";"støttegruppe";;;;;;
"03746";"støvsuge";"37";;;;;
"03747";"støvsuger";;;;;;
"03748";"stå";"39";;;;;
"03749";"stå (opp)";"39";;;;;
"03750";"stå opp";;;;;;
"03751";"stål";;;;;;
"03752";"subjekt";"27";;;;;"subjekt"
"03753";"subjunksjon";;;;;;
"03754";"substantiv";"27";;;;;"substanti:v"
"03755";"sukke";"35";;;;;
"03756";"sukker";"29";;;;;
"03757";"sukre";;;;;;
"03758";"suksess";;;;;;
"03759";"sult";"20";;;;;"sult"
"03760";"sulten";"05";;;;;"sulten"
"03761";"sunn";"08";;;;;"sun"
"03762";"super";"05";;;;;"su:per"
"03763";"supermarked";"25";;;;;
"03764";"suppe";;;;;;
"03765";"sur";"01";;;;;"su:r"
"03766";"surfe";"35";;;;;"surfe"
"03767";"SV";;;;;;
"03768";"svak";;;;;;
"03769";"svangerskap";"25";;;;;"svaŋerska:p"
"03770";"svar";;;;;;
"03771";"svare";"36";;;;;
"03772";"svart";"02";;;;;"svart"
"03773";"sveipe";;;;;;
"03774";"sveits";"15";;;;;
"03775";"svekke";"39";;;;;
"03776";"svensk";;;;;;
"03777";"svenske";;;;;;
"03778";"sverge";"39";;;;;"sværge"
"03779";"sverige";"15";;;;;
"03780";"svette";"35";;;;;
"03781";"svi";"39";;;;;"svi:"
"03782";"svigerbror";"23";;;;;"svi:gerbro:r"
"03783";"svigerfar";"23";;;;;"svi:gerfa:r"
"03784";"svigerinne";"12";"20";;;;"sviger'ine"
"03785";"svigermor";"13";"23";;;;"svi:germo:r"
"03786";"svigersøster";"13";"23";;;;"svi:gersøster"
"03787";"svike";"39";;;;;"svi:ke"
"03788";"svikte";"35";;;;;
"03789";"svin";;;;;;
"03790";"svine til";;;;;;
"03791";"sving";"20";;;;;
"03792";"svinge";"35";"36";;;;"sviŋe"
"03793";"svoger";"21";;;;;"svå:ger"
"03794";"svær";;;;;;
"03795";"svært";;;;;;
"03796";"svømme";"36";;;;;"svøme"
"03797";"svømmehall";;;;;;
"03798";"svømmekurs";;;;;;
"03799";"svømming";"12";"20";;;;"svømiŋ"
"03800";"swing";"20";;;;;"sviŋ"
"03801";"sy";"38";;;;;
"03802";"Syden";;;;;;
"03803";"sydlandsk";;;;;;
"03804";"syk";"01";;;;;"sy:k"
"03805";"sykdom";;;;;;
"03806";"sykehjem";"29";;;;;"sy:kejem"
"03807";"sykehus";"25";;;;;"sy:kehu:s"
"03808";"sykemelde";"36";;;;;"sy:kemele"
"03809";"sykemeldt";"02";;;;;"sy:kemelt"
"03810";"sykepleie";;;;;;
"03811";"sykepleier";"21";;;;;"sy:keplæier"
"03812";"sykkel";"23";;;;;"syk(el)"
"03813";"sykle";"35";;;;;"sykle"
"03814";"sykmelde";"36";;;;;"sy:kmele"
"03815";"sykmelding";;;;;;
"03816";"sykmeldt";"02";;;;;"sy:kmelt"
"03817";"syltetøy";"27";;;;;"syltetøy"
"03818";"syn";;;;;;
"03819";"synd";"12";"20";;;;"syn"
"03820";"synes";"39";;;;;"sy:nes"
"03821";"synge";"39";;;;;"syŋe"
"03822";"synke";"39";;;;;"synke"
"03823";"syns";;;;;;
"03824";"system";;;;;;"sy'ste:m"
"03825";"systue";;;;;;
"03826";"sytten";"09";;;;;"syt(e)n"
"03827";"syv";"09";;;;;"sy:v"
"03828";"særlig";"02";;;;;"særli"
"03829";"særlig (2)";"07";;;;;"særli"
"03830";"søk";;;;;;"sø:k"
"03831";"søke";"36";;;;;"sø:ke"
"03832";"søknad";"20";;;;;"sø:knad"
"03833";"søle";"36";;;;;
"03834";"sølv";;;;;;
"03835";"søndag";;;;;;"sønda:(g)"
"03836";"sønn";;;;;;"søn"
"03837";"søppel";;;;;;
"03838";"sør";;;;;;"sø:r"
"03839";"sørge";;;;;;
"03840";"sørge for";;;;;;
"03841";"sørlandet";"15";;;;;"sø(:)rlane"
"03842";"sørover";;;;;;"sø:råver"
"03843";"sør-trøndelag";"15";;;;;
"03844";"søsken";;;;;;
"03845";"søskenbarn";;;;;;
"03846";"søster";"13";"23";;;;"søster"
"03847";"søt";"01";;;;;"sø:t"
"03848";"søtpotet";"20";;;;;"sø:tpote:t"
"03849";"søtsaker";"13";"23";;;;"sø:tsa:ker"
"03850";"søvn";"20";;;;;"søvn"
"03851";"søvnig";;;;;;
"03852";"så";"38";;;;;"så:"
"03853";"så (2)";"07";;;;;"så:"
"03854";"så (3)";"17";;;;;"så:"
"03855";"så (4)";"16";;;;;"så:"
"03856";"så (5)";"31";;;;;"så:"
"03857";"såkalt";;;;;;"så:kalt"
"03858";"sånn";;;;;;"sån"
"03859";"såpass";;;;;;"såpas"
"03860";"såpe";;;;;;
"03861";"sår";;;;;;"så:r"
"03862";"ta";"39";;;;;"ta:"
"03863";"ta bilde";;;;;;
"03864";"ta opp lån";;;;;;
"03865";"tabbe seg ut";;;;;;
"03866";"tabell";;;;;;
"03867";"tablett";"20";;;;;"tablet"
"03868";"tabloid";"20";;;;;"tabloi:d"
"03869";"tabloid (2)";"02";;;;;"tabloi:d"
"03870";"tak";;;;;;"ta:k"
"03871";"takk";;;;;;"tak"
"03872";"takke";"35";;;;;"take"
"03873";"takknemlig";;;;;;"tak'nemli"
"03874";"tale";"20";;;;;"ta:le"
"03875";"tale (2)";"36";;;;;"ta:le"
"03876";"tall";;;;;;"tal"
"03877";"tallerken";"20";;;;;"ta'lærken"
"03878";"talsmann";;;;;;
"03879";"tanke";;;;;;"tanke"
"03880";"tann";"13";"23";;;;"tan"
"03881";"tannlege";"20";;;;;"tan'le:ge"
"03882";"tannpine";;;;;;
"03883";"tante";"12";"20";;;;"tante"
"03884";"tap";;;;;;"ta:p"
"03885";"tape";"36";;;;;"ta:pe"
"03886";"taper";"21";;;;;"ta:per"
"03887";"tapetsere";;;;;;
"03888";"tappe";"35";;;;;"tape"
"03889";"tariffavtale";;;;;;
"03890";"tarm";"20";;;;;"tarm"
"03891";"tau";;;;;;
"03892";"taus";"01";;;;;"taus"
"03893";"taushet";"12";"20";;;;"taushe:t"
"03894";"taushetsplikt";;;;;;
"03895";"taxi";"20";;;;;"tæksi"
"03896";"t-bane";"20";;;;;"te:ba:ne"
"03897";"te";"20";;;;;"te:"
"03898";"team";;;;;;
"03899";"teater";;;;;;"tea:ter"
"03900";"teatergruppe";;;;;;
"03901";"tegn";"25";;;;;"tæin"
"03902";"tegne";"35";;;;;"tæine"
"03903";"tegnspråk";"25";;;;;"tæinsprå:k"
"03904";"teipe";;;;;;
"03905";"tekkelig";;;;;;
"03906";"teknisk";;;;;;
"03907";"teknologi";;;;;;
"03908";"tekst";"12";"20";;;;"tekst"
"03909";"telefon";;;;;;
"03910";"telefonsvarer";;;;;;
"03911";"Telenor";;;;;;
"03912";"telle";"39";;;;;
"03913";"telte";;;;;;
"03914";"tema";"29";;;;;"te:ma"
"03915";"tenke";"36";;;;;
"03916";"tenke seg";"36";;;;;
"03917";"tenkende";;;;;;
"03918";"tenne";"39";;;;;"tene"
"03919";"tenne på";"39";;;;;"tene på"
"03920";"tennis";;;;;;"tenis"
"03921";"teoretisk";"02";;;;;"teo're:tisk"
"03922";"teori";"20";;;;;"teori:"
"03923";"teppe";"26";;;;;"tepe"
"03924";"terge";"35";;;;;
"03925";"termin";"20";;;;;"tærmi:n"
"03926";"termometer";"29";;;;;"tærmo'me:ter"
"03927";"termostat";;;;;;
"03928";"terrasse";;;;;;
"03929";"test";"20";;;;;"test"
"03930";"teste";"35";;;;;"teste"
"03931";"tett";;;;;;
"03932";"thai";"20";;;;;
"03933";"ti";"09";;;;;"ti:"
"03934";"tid";"12";"20";;;;
"03935";"tidlig";;;;;;
"03936";"tidligere";;;;;;
"03937";"tidspunkt";;;;;;
"03938";"tidsskrift";;;;;;
"03939";"tiger";"22";;;;;"ti:g(e)r"
"03940";"tigge";"39";;;;;"tige"
"03941";"tigger";"21";;;;;"tig(e)r"
"03942";"til";"30";;;;;"til"
"03943";"til og med";;;;;;
"03944";"til sammen";;;;;;
"03945";"til slutt";;;;;;
"03946";"til stede";"07";;;;;"til 'ste:de"
"03947";"til topps";;;;;;
"03948";"tilbake";"07";;;;;"til'ba:ke"
"03949";"tilbud";"25";;;;;"tilbu:d"
"03950";"tilby";"39";;;;;"tilby:"
"03951";"tilfelle";"27";;;;;"tilfele"
"03952";"tilgang";"20";;;;;"tilgaŋ"
"03953";"tilgjengelig";"02";;;;;"til'jeŋeli"
"03954";"tilhøre";;;;;;"tilhø:re"
"03955";"tilhørighet";"12";"20";;;;"til'hø:rihe:t"
"03956";"tilknytning";;;;;;
"03957";"tillate";"39";;;;;
"03958";"tillatelse";;;;;;
"03959";"tillegg";"25";;;;;"tileg"
"03960";"tilleggspensjon";;;;;;
"03961";"tilleggsprøve";;;;;;
"03962";"tillit";;;;;;
"03963";"tilsette";"39";;;;;"tilsete"
"03964";"tilsi";;;;;;
"03965";"tilskuer";"21";;;;;"tilsku:er"
"03966";"tilstand";"20";;;;;"tilstan"
"03967";"tilstrekkelig";"02";;;;;"til'strekeli"
"03968";"tilstøtende";;;;;;
"03969";"tilsvare";"36";;;;;"tilsva:re"
"03970";"tilsvarende";"03";;;;;"tilsva:rene"
"03971";"tilsynelatende";;;;;;
"03972";"tiltak";"25";;;;;"tilta:k"
"03973";"tiltale";;;;;;
"03974";"tiltrekke";;;;;;
"03975";"time";"20";;;;;"ti:me"
"03976";"timeplan";"20";;;;;"ti:mepla:n"
"03977";"timevis";"07";;;;;"ti:mevi:s"
"03978";"ting";"23";;;;;"tiŋ"
"03979";"ting (2)";"25";;;;;"tiŋ"
"03980";"tips";"25";;;;;"tips"
"03981";"tirsdag";"20";;;;;"ti:rsda(g)"
"03982";"tiss";"20";;;;;"tis"
"03983";"tiss (2)";"25";;;;;"tis"
"03984";"tisse";"35";;;;;"tise"
"03985";"titte";"35";;;;;"tite"
"03986";"tittel";"23";;;;;"tit(e)l"
"03987";"tja";;;;;;
"03988";"tjene";"36";;;;;"tj:ene"
"03989";"tjener";"21";;;;;"tje:ner"
"03990";"tjeneste";"20";;;;;"tje:neste"
"03991";"tjue";"09";;;;;"kju:e"
"03992";"tjukk";"08";;;;;"kjuk"
"03993";"to";"09";;;;;"to:"
