"DEFINITION_ID";"WORD_ID";"DEFINITION";"EXAMPLE_SENTENCE_01_ID";"EXAMPLE_SENTENCE_02_ID";"EXAMPLE_SENTENCE_03_ID";"EXAMPLE_SENTENCE_04_ID";"EXAMPLE_SENTENCE_05_ID";"EXAMPLE_SENTENCE_06_ID";"EXAMPLE_SENTENCE_07_ID";"EXAMPLE_SENTENCE_08_ID";"EXAMPLE_SENTENCE_09_ID";"EXAMPLE_SENTENCE_10_ID";"EXAMPLE_SENTENCE_11_ID";"EXAMPLE_SENTENCE_12_ID";"EXAMPLE_SENTENCE_13_ID";"EXAMPLE_SENTENCE_14_ID";"EXAMPLE_SENTENCE_15_ID";"EXAMPLE_SENTENCE_16_ID";"EXAMPLE_SENTENCE_17_ID";"EXAMPLE_SENTENCE_18_ID";"EXAMPLE_SENTENCE_19_ID";"EXAMPLE_SENTENCE_20_ID";"EXAMPLE_SENTENCE_21_ID";"EXAMPLE_SENTENCE_22_ID";"EXAMPLE_SENTENCE_23_ID";"EXAMPLE_SENTENCE_24_ID";"EXAMPLE_SENTENCE_25_ID";"EXAMPLE_SENTENCE_26_ID";"EXAMPLE_SENTENCE_27_ID";"EXAMPLE_SENTENCE_28_ID";"EXAMPLE_SENTENCE_29_ID";"EXAMPLE_SENTENCE_30_ID"
"01220";"01054A";"取りかかる、企てる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01221";"01055A";"（何かより）好む";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01222";"01056A";"著者、筆者";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01223";"01057A";"恐ろしい、ひどい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01224";"01058A";"ものすごく";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01225";"01059A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01226";"01060A";"迫害する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01227";"01061A";"無駄な、無益な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01228";"01062A";"無駄に、いたずらに";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01229";"01063A";"i ～　おととい、一昨日";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01230";"01064A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01231";"01065A";"妨げる、阻止する、障害する、邪魔する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01232";"01066A";"関係、割合、事情、状態";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01233";"01067A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01234";"01068A";"①振る舞う";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01235";"01068B";"②比例する、同じ関係をもつ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01236";"01069A";"対応する、会う、関係をもつ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01237";"01070A";"比較的に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01238";"01071A";"先手、優先権";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01239";"01072A";"風邪をひく　（～seg）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01240";"01073A";"(forkjøleのperfektum形として）風邪を引く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01241";"01074A";"説明する、明らかにする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01242";"01075A";"説明、解説";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01243";"01076A";"出版社、発行所";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01244";"01077A";"望む、要請・要求する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01245";"01078A";"去る、離れる、別れる、見捨てる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01246";"01079A";"この前の、最近の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01247";"01080A";"最近";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01248";"01081A";"延長する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01249";"01082A";"～ seg 婚約する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01250";"01083A";"形、形態、姿、形状";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01251";"01084A";"①会長";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01252";"01084B";"②現場監督";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01253";"01085A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01254";"01086A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01255";"01087A";"午前";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01256";"01088A";"恐らく、多分";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01257";"01089A";"目的、ねらい、目標";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01258";"01090A";"名、下の名前";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01259";"01091A";"理性的な、分別のある";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01260";"01092A";"侮辱する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01261";"01093A";"満足している、満ち足りている";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01262";"01094A";"楽しみ、娯楽、気晴らし";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01263";"01095A";"ところで、ついでに言うと";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01264";"01096A";"取り引き、営業、商店";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01265";"01097A";"前菜、スターター";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01266";"01098A";"優先権";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01267";"01099A";"前の、直前の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01268";"01100A";"①正面";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01269";"01100B";"②表紙、第一面";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01270";"01101A";"注意深い、丁寧な、慎重な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01271";"01102A";"遅くする、遅らせる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01272";"01103A";"遅れ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01273";"01104A";"研究する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01274";"01105A";"研究者";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01275";"01106A";"違い、相違、差異、区別";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01276";"01107A";"①違う、異なる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01277";"01107B";"②様々な、いろいろな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01278";"01108A";"研究";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01279";"01109A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01280";"01110A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01281";"01111A";"①全金、前渡し";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01282";"01111B";"②事前";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01283";"01112A";"提案、発議、申し出";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01284";"01113A";"よりを戻す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01285";"01114A";"知力、思慮、分別";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01286";"01115A";"妨げる、邪魔する、乱す、わずらわせる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01287";"01116A";"分かる、理解する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01288";"01117A";"理解できる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01289";"01118A";"理解";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01290";"01119A";"①守ること、防御、防衛";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01291";"01119B";"②国防";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01292";"01119C";"③（法）被告側";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01293";"01119D";"④（スポーツでの）ディフェンス、守備";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01294";"01120A";"守る、防ぐ、防衛・擁護する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01295";"01121A";"①被告側弁護士";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01296";"01121B";"②（スポーツでの）ディフェンダー";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01297";"01122A";"消え失せる、消滅する、見えなくなる、なくなる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01298";"01123A";"①提供する、供給する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01299";"01123B";"②飲食物をいただく";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01300";"01124A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01301";"01125A";"試し、試み、実験";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01302";"01126A";"試みる、試す、やってみる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01303";"01127A";"速く、すみやかに";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01304";"01128A";"歩道";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01305";"01129A";"急ぐ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01306";"01130A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01307";"01131A";"語る、話す、説明する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01308";"01132A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01309";"01133A";"まだ、続いて";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01310";"01134A";"続く・続ける、継続する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01311";"01135A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01312";"01136A";"～の上に・に加えて";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01313";"01137A";"仮定する、前提とする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01314";"01138A";"期待する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01315";"01139A";"①予想";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01316";"01139B";"②期待";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01317";"01140A";"悪くする、悪化させる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01318";"01141A";"滝";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01319";"01142A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01320";"01143A";"①足先、フィート";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01321";"01143B";"②麓、最下部";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01322";"01143C";"③状況、関係";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01323";"01144A";"①サッカー";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01324";"01144B";"②サッカーボール";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01325";"01145A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01326";"01146A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01327";"01147A";"歩行者";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01328";"01148A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01329";"01149A";"写真";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01330";"01150A";"写真を撮る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01331";"01151A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01332";"01152A";"～から";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01333";"01153A";"～から（発して、出て、離れて）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01334";"01154A";"～以来、～してから";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01335";"01155A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01336";"01156A";"男性用のコート";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01337";"01157A";"運ぶ、運搬する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01338";"01158A";"前方へ、進んで";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01339";"01159A";"～の前に・で";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01340";"01160A";"①前方で・に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01341";"01160B";"②先に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01342";"01160C";"③目的地";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01343";"01160D";"④話題になって、見えて";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01344";"01161A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01345";"01162A";"se fremover";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01346";"01163A";"se fremtid";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01347";"01164A";"フランス (Frankrike)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01348";"01165A";"フランス語";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01349";"01166A";"フランス（人・語）の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01350";"01167A";"欠席、不在、留守";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01351";"01168A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01352";"01169A";"平和、平穏、泰平";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01353";"01170A";"金曜日";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01354";"01171A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01355";"01172A";"前方へ、進んで";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01356";"01173A";"相変わらず、なお、いまだに";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01357";"01174A";"～の前に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01358";"01175A";"①前方で・に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01359";"01175B";"②先に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01360";"01175C";"③目的地";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01361";"01175D";"④話題になって、見えて";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01362";"01176A";"①取り上げる、出す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01363";"01176B";"②進める、促進する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01364";"01177A";"見知らぬ、外国の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01365";"01178A";"前方に、先に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01366";"01179A";"（frammeの比較級）前部・前面の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01367";"01180A";"ノルウェーの進歩党 （略：FRP）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01368";"01181A";"（frammeの最上級）最も前方の、第一の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01369";"01182A";"①将来、未来";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01370";"01182B";"②未来形";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01371";"01183A";"自由な、とらわれない、解き放された、無料の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01372";"01184A";"自由、解放、気まま";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01373";"01185A";"陸上競技";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01374";"01186A";"郵便切手";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01375";"01187A";"①さわやかな、新鮮な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01376";"01187B";"②元気な、健全な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01377";"01188A";"①期限";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01378";"01188B";"②締め切り";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01379";"01189A";"誘惑する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01380";"01190A";"心・味覚をそそるような";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01381";"01191A";"①美容師";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01382";"01191B";"②美容室";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01383";"01192A";"美容室";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01384";"01193A";"免除する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01385";"01194A";"免除、";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01386";"01195A";"暇な時、仕事・学校などがない時";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01387";"01196A";"自由意志の、自発的な、任意の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01388";"01197A";"朝食";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01389";"01198A";"凍った、凍結、冷凍した";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01390";"01199A";"（Fremskrittspartietの略として）ノルウェーの進歩党 (FRP)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01391";"01200A";"（既婚の女性の敬称として）～婦人、～さん　（注意：現代ほとんど使われない）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01392";"01201A";"婦人、女性、女の人、既婚女性";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01393";"01202A";"果物、果実、実、成果";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01394";"01203A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01395";"01204A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01396";"01205A";"恐れ、恐怖、心配";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01397";"01206A";"恐れる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01398";"01207A";"①恐ろしい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01399";"01207B";"②（副詞として）ものすごい、非常に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01400";"01208A";"①体が凍るように感じる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01401";"01208B";"②凍る、氷結する、凍結する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01402";"01209A";"冷凍する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01403";"01210A";"冷凍庫";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01404";"01211A";"種、種子";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01405";"01212A";"未婚女性、お嬢さん";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01406";"01213A";"鳥、小鳥";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01407";"01214A";"①湿った、乾いていない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01408";"01214B";"②酒が多い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01409";"01215A";"満ちた、たっぷりの、酔っ払った";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01410";"01216A";"完全な、全部の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01411";"01217A";"完全に、すっかり";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01412";"01218A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01413";"01219A";"①職分・役目を果たす";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01414";"01219B";"②機能を果たす、動く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01415";"01220A";"機能を果たす、動く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01416";"01221A";"機能、役割";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01417";"01222A";"職員、役人";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01418";"01223A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01419";"01224A";"松";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01420";"01225A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01421";"01226A";"未来形";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01422";"01227A";"飛ぶ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01423";"01228A";"地方自治体の行政単位（日本でいう県）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01424";"01229A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01425";"01230A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01426";"01231A";"①注ぐ、いっぱいにする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01427";"01231B";"②満たす";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01428";"01232A";"記入する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01429";"01233A";"①（穴などを）埋めること";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01430";"01233B";"②埋め立てごみ処理";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01431";"01233C";"③詰め物、牙充填法";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01432";"01234A";"（俗語）奴、男";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01433";"01235A";"①火";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01434";"01235B";"②灯台";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01435";"01236A";"①火をつける、暖房をつける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01436";"01236B";"②発砲する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01437";"01237A";"理学療法士";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01438";"01238A";"理学療法";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01439";"01239A";"①物理学の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01440";"01239B";"②物質界の、自然界の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01441";"01239C";"③肉体の、身体の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01442";"01240A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01443";"01241A";"fåの比較級";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01444";"01242A";"養う";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01445";"01243A";"出産する、産む";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01446";"01244A";"誕生、出産、生誕";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01447";"01245A";"誕生日";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01448";"01246A";"①感じる、気づく";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01449";"01246B";"②感知する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01450";"01246C";"③触れる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01451";"01247A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01452";"01248A";"触感、知覚、感じ、感覚";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01453";"01249A";"結果、順序";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01454";"01250A";"同伴、同行";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01455";"01251A";"あとに続く、従う、同行する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01456";"01252A";"次の、次に続く、以下の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01457";"01253A";"ドライヤーを使う";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01458";"01254A";"～の前に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01459";"01255A";"以前に、前に";"00007";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01460";"01256A";"～の前に、しないうちに";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01461";"01257A";"導く、指揮する、指導する、扱う";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01462";"01258A";"（道・スキー場などの）スロープ・路面の状態";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01463";"01259A";"①運転手、操縦士";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01464";"01259B";"②指導者、リーダー";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01465";"01260A";"運転免許証";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01466";"01261A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01467";"01262A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01468";"01263A";"最初に、第一に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01469";"01264A";"第一、最初の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01470";"01265A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01471";"01266A";"四十";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01472";"01267A";"第四十";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01473";"01268A";"少数の、少ない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01474";"01269A";"①もらう、入手する、得る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01475";"01269B";"②受ける、かかる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01476";"01269C";"③できる、遂げる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01477";"01269D";"④許可を得る、しても良い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01478";"01269E";"⑤（未来形）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01479";"01269F";"⑥せざるを得ない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01480";"01270A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01481";"01271A";"こなせる、できる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01482";"01272A";"羊";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01483";"01273A";"羊肉のソーセージ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01484";"01274A";"フォーク、分岐した物";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01485";"01275A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01486";"01276A";"気が狂った、気違いじみた、誤った";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01487";"01277A";"①古い、使い古した";"00003";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01488";"01277B";"②昔の";"00004";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01489";"01277C";"③年をとった、";"00001";"00002";"00005";;;;;;;;;;;;;;;;;;;;;;;;;;;
"01490";"01278A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01491";"01279A";"①廊下、玄関、通路";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01492";"01279B";"②歩み、進行";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01493";"01279C";"③～回";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01494";"01280A";"（数学）掛ける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01495";"01281A";"①全く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01496";"01281B";"②かなり、相当、結構";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
